OBJECTID,Accident_ID,Date,Time,Street1,Distance,Measurement,Direction,Street2,StatePlaneX,StatePlaneY,Location 1
403,201205120008,05/12/2012,21,HULL ST,20,Feet,E,SWANSBORO LANE,11783744,3710533,"(37.508991, -77.462856)"
380,201203030526,03/03/2012,2121,HULL ST,None,None,None,12TH ST,11789143,3714950,"(37.520956, -77.444073)"
353,2011270269,11/27/2011,1223,LAMB AVE,None,None,None,POE ST,11792668,3729229,"(37.560061, -77.431362)"
361,201201200542,01/20/2012,1725,BROAD ROCK BLVD,500,Feet,S,CRANFORD AVE,11780397,3702730,"(37.487662, -77.474686)"
684,201502020420,02/02/2015,1920,NINE MILE ROAD,70,Feet,E,30TH ST,11801237,3722616,"(37.54163, -77.402067)"
166,201006200108,06/20/2010,200,MAIN ST,100,Feet,W,18TH ST,11793858,3719355,"(37.532908, -77.427644)"
338,201111280703,11/28/2011,2200,POWHITE PKWY,1320,Feet,N,FOREST HILL AVE,11770605,3719444,"(37.53385, -77.507828)"
46,200907100160,07/10/2009,408,4800 CHAMBERLAYNE AVE,None,None,None,None,11787160,3742766,"(37.597406, -77.449844)"
520,201308220167,08/22/2013,935,B600 W FRANKLIN ST,5,Feet,W,B00 N BELVIDERE ST,11787681,3724425,"(37.547022, -77.44875)"
503,201305290409,05/29/2013,1559,ROSECREST AVE,50,Feet,E,BRUCE ST,11792341,3709661,"(37.506333, -77.433253)"
69,200909240267,09/24/2009,1153,JEFFERSON DAVIS HWY,None,None,None,SUMMER HILL AVE,11789183,3700398,"(37.480992, -77.444496)"
464,201212180479,12/18/2012,1750,4TH AVE,None,None,None,CUSTER ST,11796767,3731992,"(37.56752, -77.417113)"
490,201304100481,04/10/2013,1837,BELVIDERE,None,None,None,SEMMES,11786922,3715754,"(37.523232, -77.4517)"
642,201409240264,09/24/2014,1344,BROAD ST,None,None,None,18TH ST,11794571,3720309,"(37.535505, -77.425148)"
63,200909030524,09/03/2009,1715,TERMINAL AVE,400,Feet,S,POMPEY SPRING ROAD,0,0,"(21.84882, -111.898764)"
26,200904290472,04/29/2009,1542,BARTON AVE,132,Feet,S,E CRAWFORD ST,11792587,3733908,"(37.572913, -77.431459)"
326,201110290379,10/29/2011,1352,CARY ST,None,None,None,SHEPPARD ST,11778942,3726322,"(37.552495, -77.478821)"
297,201109010666,09/01/2011,1945,B800 E BROAD ST,None,None,None,None,11791917,3722329,"(37.541135, -77.434222)"
687,201502130198,02/13/2015,1119,GRACE ST,None,None,None,SHAFER ST,11786881,3725499,"(37.549996, -77.451469)"
562,201401140205,01/14/2014,950,CARY ST,None,None,None,2ND ST,11789253,3722291,"(37.541113, -77.443411)"
552,201312060277,12/06/2013,1215,MARSHALL ST,None,None,None,10TH ST,11792514,3722325,"(37.541106, -77.432163)"
184,201008180262,08/18/2010,1233,MECHANICSVILLE TPKE,None,None,None,COOL LANE,11798426,3726936,"(37.553583, -77.41159)"
534,201310040503,10/04/2013,1812,CHAMBERLAYNE AVE,150,Feet,N,LADIES MILE ROAD,11788524,3734161,"(37.573733, -77.445468)"
252,201103200619,03/20/2011,2040,BROOKLAND PARK BLVD,100,Feet,E,NORTH AVE,11792224,3733380,"(37.571474, -77.432732)"
634,201408310591,08/31/2014,2335,MAURY ST,50,Feet,W,19TH ST,11788493,3712406,"(37.51399, -77.446412)"
680,201501220240,01/22/2015,1322,CHAMBERLAYNE AVE,None,None,None,SCHOOL ST,11789438,3728944,"(37.559378, -77.442516)"
466,201301010621,01/01/2013,2030,7316 FOREST HILL AVE,None,None,None,None,11763763,3720759,"(37.537657, -77.531376)"
340,201112070546,12/07/2011,1830,10TH ST,None,None,None,LEIGH ST,11793078,3723085,"(37.543175, -77.430188)"
524,201308290520,08/29/2013,1801,B2100 ACCOMMODATION ST,None,None,None,None,11796965,3725137,"(37.548689, -77.416701)"
518,201308170036,08/17/2013,37,CARY ST,5,Feet,E,12TH ST,11791816,3720410,"(37.535868, -77.434645)"
678,201501130391,01/13/2015,1730,2ND ST,None,None,None,BROAD ST,11790184,3723559,"(37.544567, -77.440151)"
604,201405160428,05/16/2014,1830,CHAMBERLAYNE AVE,100,Feet,S,WESTWOOD AVE,11788289,3735761,"(37.578134, -77.446217)"
159,201005290615,05/29/2010,1850,CALHOUN ST,150,Feet,E,HICKORY ST,11790151,3726918,"(37.553792, -77.440135)"
192,201009040307,09/04/2010,1029,OAKWOOD AVE,75,Feet,S,R ST,11801211,3719671,"(37.533543, -77.402275)"
170,201007050114,07/05/2010,10,BROAD ST,None,None,None,32ND ST,11798274,3717537,"(37.527776, -77.412488)"
210,201010210381,10/21/2010,1458,BROAD ST,10,Feet,E,1ST ST,11789923,3723751,"(37.545102, -77.441044)"
521,201308250295,08/25/2013,1225,MAIN ST,None,None,None,CHERRY ST,11786504,3723980,"(37.545836, -77.452827)"
86,200911010220,11/01/2009,215,BROAD ST,10,Miles,E,BOWE ST,11785729,3726825,"(37.553672, -77.455391)"
225,201012090474,12/09/2010,1730,FOREST HILL AVE,75,Feet,W,WESTOVER HILLS BLVD,11776291,3714850,"(37.521068, -77.48839)"
415,201206040335,06/04/2012,1451,MAIN ST,50,Feet,E,4TH ST,11790010,3722221,"(37.540898, -77.440803)"
416,201206100091,06/10/2012,220,BELVIDERE ST,None,None,None,MAIN ST,11787621,3723968,"(37.545769, -77.448975)"
639,201409140144,09/14/2014,427,JEFFERSON DAVIS HWY,100,Feet,S,TERMINAL AVE,11789120,3701082,"(37.482872, -77.444687)"
260,201104090758,04/09/2011,2223,CHAMBERLAYNE AVE,None,None,None,SLEDD ST,11789103,3730313,"(37.563148, -77.443619)"
536,201310060070,10/06/2013,138,DORSET ROAD,30,Feet,W,FERGUSON LANE,11779628,3698833,"(37.476983, -77.477482)"
231,201012310453,12/31/2010,1801,CARY ST,71,Feet,W,GRANBY ST,11782906,3724598,"(37.547642, -77.465213)"
331,201111090376,11/09/2011,1539,BELT BLVD,200,Feet,N,LORDLEY LANE,11779106,3709125,"(37.505263, -77.478897)"
84,200910300516,10/30/2009,1708,JEFFERSON DAVIS HWY,100,Feet,S,DALE AVE,11789697,3694736,"(37.465427, -77.442944)"
273,201106040857,06/04/2011,2348,11TH ST,None,None,None,BROAD ST,11792539,3721823,"(37.539726, -77.432096)"
398,201205040178,05/04/2012,813,10TH ST,75,Feet,N,BYRD ST,11790891,3720123,"(37.535109, -77.437846)"
525,201308310012,08/31/2013,10,15TH ST,120,Feet,S,MAIN ST,11793064,3719950,"(37.534566, -77.430359)"
598,201405010448,05/01/2014,1657,15TH ST,None,None,None,DINWIDDIE AVE,11790094,3712154,"(37.513249, -77.440903)"
425,201208030338,08/03/2012,1240,ROBINSON ST,None,None,None,IDLEWOOD AVE,11780027,3724848,"(37.548415, -77.475134)"
44,200907080600,07/08/2009,1715,N 2ND ST,None,None,None,None,11790521,3724039,"(37.545874, -77.43897)"
111,200912230217,12/23/2009,1130,GRACE ST,None,None,None,4TH ST,11790479,3722854,"(37.542621, -77.439161)"
474,201301310163,01/31/2013,835,2200 WILLIAMSBURG ROAD,None,None,None,None,11805345,3713872,"(37.517485, -77.388255)"
629,201408180299,08/18/2014,1145,5TH ST,None,None,None,MAIN ST,11790274,3722028,"(37.540359, -77.4399)"
519,201308200097,08/20/2013,459,B1600 E COMMERCE ROAAD,500,Feet,N,CARTER CREEK ROAD,11794510,3689793,"(37.451703, -77.426555)"
233,201101130525,01/13/2011,1811,7TH ST,None,None,None,BYRD ST,11790097,3720692,"(37.536696, -77.440562)"
310,201110020589,10/02/2011,1858,23RD ST,None,None,None,FAIRFIELD AVE,11799983,3724932,"(37.54803, -77.4063)"
439,201210020106,10/02/2012,800,1ST ST,None,None,None,CLAY ST,11790386,3724381,"(37.546818, -77.439422)"
242,201102190388,02/19/2011,1257,BELVIDERE ST,None,None,None,BROAD ST,11788092,3725095,"(37.548849, -77.447307)"
351,201112290486,12/29/2011,1900,STAPLES MILL ROAD,None,None,None,AUGUSTA AVE,11773890,3735879,"(37.578889, -77.495897)"
188,201008300667,08/30/2010,1915,6700 W CARNATION ST,None,None,None,None,11767790,3709940,"(37.507831, -77.517877)"
43,200907010339,07/01/2009,1352,HARWOOD ST,None,None,None,BOWEN ST,11790659,3708707,"(37.503765, -77.439088)"
107,200912110076,12/11/2009,210,HARRISON ST,None,None,None,MAIN ST,11785791,3723981,"(37.54586, -77.455286)"
397,201205030446,05/03/2012,1714,CARY ST,None,None,None,MCCLOY ST,11777990,3726736,"(37.55366, -77.48209)"
295,201108280795,08/28/2011,1950,BELVIDERE ST,None,None,None,FRANKLIN ST,11787681,3724425,"(37.547022, -77.44875)"
60,200908210838,08/21/2009,2220,BROAD ST,20,Feet,E,12TH ST,11792775,3721652,"(37.539249, -77.431289)"
148,201004210523,04/21/2010,1830,MAIN ST,None,None,None,BELVIDERE ST,11787621,3723968,"(37.545769, -77.448975)"
600,201405070288,05/07/2014,1400,3506 N HOPKINS ROAD,500,Feet,S,N HOPKINS ROAD,11786141,3708051,"(37.502102, -77.454687)"
362,201201210381,01/21/2012,1530,W LABURNUM AVE,None,None,None,CHAMBERLAYNE AVE,11787948,3738093,"(37.584549, -77.447304)"
352,201112300459,12/30/2011,1558,WILLIAMSBURG ROAD,None,None,None,MONTEBELLO CIR,11800606,3712797,"(37.514685, -77.404636)"
625,201408150035,08/15/2014,55,MAIN ST,None,None,None,ROBINSON ST,11780554,3726106,"(37.551854, -77.473269)"
454,201211150439,11/15/2012,1750,ST JOHN`S WOOD DR,None,None,None,FINCHLEY PL,11768128,3713055,"(37.516376, -77.5166)"
656,201410250497,10/25/2014,1830,REDD ST,200,Feet,E,ACCOMMODATION ST,11795725,3724769,"(37.547717, -77.420992)"
75,200910040018,10/04/2009,15,GROVE AVE,None,None,None,LOMBARDY ST,11784503,3725360,"(37.549686, -77.459676)"
348,201112230183,12/23/2011,824,2ND ST,None,None,None,FRANKLIN ST,11789718,3722924,"(37.542837, -77.441783)"
645,201410020353,10/02/2014,1557,NINE MILE ROAD,20,Feet,N,29TH ST,11800755,3722522,"(37.541387, -77.403733)"
575,201402250051,02/25/2014,250,HARWOOD ST,100,Feet,N,JEFFERSON DAVIS HWY,11788403,3708499,"(37.503263, -77.446873)"
220,201011290163,11/29/2010,925,2ND ST,50,Feet,S,MARSHALL ST,11790418,3723872,"(37.545419, -77.439332)"
653,201410220226,10/22/2014,1310,FRANKLIN ST,None,None,None,2ND ST,11789719,3722924,"(37.542837, -77.441779)"
10,200902220006,02/22/2009,5,BROAD ST,None,None,None,BELVIDERE ST,11788092,3725095,"(37.548849, -77.447307)"
387,201203100457,03/10/2012,1743,BELVIDERE ST,None,None,None,FRANKLIN ST,11787681,3724425,"(37.547022, -77.44875)"
305,201109230650,09/23/2011,2041,BROAD ST,None,None,None,ROBINSON ST,11782313,3729331,"(37.560657, -77.46708)"
109,200912160658,12/16/2009,2040,MAIN ST,None,None,None,MEADOW ST,11782713,3725168,"(37.549213, -77.465857)"
135,201003190782,03/19/2010,2006,BROAD ST,25,Feet,E,4TH ST,11790710,3723171,"(37.543485, -77.438352)"
504,201306010093,06/01/2013,140,14TH ST,None,None,None,MAIN ST,11792601,3720305,"(37.535556, -77.431942)"
651,201410190494,10/19/2014,2141,GRACE ST,None,None,None,ADAMS ST,11789163,3723820,"(37.545315, -77.443662)"
267,201105080768,05/08/2011,2342,HULL STREET ROAD,200,Feet,W,WARWICK ROAD,11776430,3704516,"(37.492684, -77.488292)"
419,201206240552,06/24/2012,2117,B100 DOVE ST,None,None,None,None,11792516,3730420,"(37.563336, -77.43184)"
456,201211170470,11/17/2012,1749,25TH ST,200,Feet,S,R ST,11798523,3721746,"(37.539327, -77.411462)"
27,200905040742,05/04/2009,2200,BOULEVARD,None,None,None,CLAY ST,11781718,3730756,"(37.564589, -77.469079)"
161,201006010733,06/01/2010,2033,CASTLEWOOD ROAD,None,None,None,HADEN AVE,11789017,3699034,"(37.477251, -77.445121)"
667,201412040050,12/04/2014,208,FOREST HILL AVE,174,Feet,W,41ST ST,11779481,3713718,"(37.517865, -77.477433)"
343,201112120542,12/12/2011,1904,COMMERCE ROAD,0,Miles,S,RUFFIN ROAD,11793142,3699997,"(37.479768, -77.430869)"
12,200903090767,03/09/2009,1953,BRADY ST,100,Feet,W,LYNHAVEN AVE,11789986,3703916,"(37.490629, -77.441593)"
150,201004240485,04/24/2010,1517,HOSPITAL ST,None,None,None,5TH ST,11793301,3726134,"(37.551542, -77.4293)"
344,201112150319,12/15/2011,1250,ELLWOOD AVE,None,None,None,NANSEMOND ST,11776865,3727702,"(37.556346, -77.485935)"
579,201403020090,03/02/2014,215,LEIGH ST,20,Feet,E,24TH ST,11796871,3720076,"(37.534793, -77.417225)"
704,201505230165,05/23/2015,730,JEFFERSON DAVIS HWY,None,None,None,BELLS ROAD,11789446,3697490,"(37.472998, -77.443702)"
187,201008260625,08/26/2010,1845,MEADOWBRIDGE ROAD,15,Feet,S,NEWBURY AVE,11796360,3733067,"(37.570485, -77.418474)"
41,200906130245,06/13/2009,750,BROAD ST,150,Feet,W,4TH ST,11790710,3723171,"(37.543485, -77.438352)"
574,201402210674,02/21/2014,2155,BROAD ST,None,None,None,ROBINSON ST,11782313,3729331,"(37.560657, -77.46708)"
564,201401160503,01/16/2014,2139,CHAMBERLAYNE AVE,None,None,None,WESTWOOD AVE,11788289,3735761,"(37.578134, -77.446217)"
549,201311120176,11/12/2013,1051,LEIGH ST,None,None,None,LOMBARDY ST,11786269,3728043,"(37.557001, -77.453482)"
512,201307110282,07/11/2013,1437,216 W BROOKLAND PARK BLVD,None,None,None,None,11791301,3733477,"(37.571769, -77.435913)"
594,201404230430,04/23/2014,1655,SEMMES AVE,None,None,None,34TH ST,11781900,3713088,"(37.516063, -77.469117)"
263,201104170111,04/17/2011,227,MAIN ST,None,None,None,STAFFORD AVE,11781276,3725792,"(37.55097, -77.470791)"
240,201102080115,02/08/2011,815,GRACE ST,None,None,None,4TH ST,11790479,3722854,"(37.542621, -77.439161)"
570,201402170226,02/17/2014,1325,HULL STREET ROAD,None,None,None,HEY ROAD,11771836,3700671,"(37.482259, -77.504266)"
221,201011290472,11/29/2010,1800,MONROE ST,None,None,None,FRANKLIN ST,11788180,3724058,"(37.545999, -77.447043)"
470,201301040013,01/04/2013,36,ROBINSON ST,10,Feet,S,MAIN ST,11780555,3726106,"(37.551854, -77.473266)"
510,201306200363,06/20/2013,1548,8TH ST,None,None,None,CLAY ST,11792231,3723029,"(37.543048, -77.433111)"
206,201010100579,10/10/2010,1830,MOORE ST,75,Feet,W,ELIZABETH ST,11786006,3728551,"(37.558404, -77.45437)"
506,201306050463,06/05/2013,625,BRADFORD ROAD,None,None,None,DAVEE ROAD,11791604,3699604,"(37.478737, -77.436184)"
87,200911020139,11/02/2009,830,BROAD ST,None,None,None,7TH ST,11791498,3722591,"(37.541868, -77.435657)"
561,201401100435,01/10/2014,1700,BROAD ST,None,None,None,17TH ST,11794304,3720511,"(37.536068, -77.426061)"
285,201108010479,08/01/2011,1619,HULL STREET ROAD,20,Feet,E,ELKHARDT ROAD,11770002,3699847,"(37.480049, -77.510616)"
173,201007160035,07/15/2010,2340,JEFFERSON DAVIS HWY,None,None,None,MIMOSA ST,11788580,3706705,"(37.498331, -77.446332)"
577,201402270288,02/27/2014,1704,BROAD ST,75,Feet,W,MULBERRY ST,11782004,3729557,"(37.561287, -77.468137)"
677,201501120069,01/12/2015,658,LEIGH ST,5,Feet,W,11TH ST,11793349,3722926,"(37.54273, -77.42926)"
690,201502170358,02/17/2015,2111,GODDIN ST,20,Feet,S,FULTON ST,11799477,3713282,"(37.516053, -77.408509)"
36,200905270456,05/27/2009,1440,GRACE ST,100,Feet,E,LOMBARDY ST,11785295,3726692,"(37.55332, -77.456894)"
164,201006150326,06/15/2010,1225,MAIN ST,None,None,None,9TH ST,11791323,3721259,"(37.538215, -77.436312)"
637,201409090471,09/09/2014,1956,TERMINAL AVE,200,Feet,E,BELT BLVD,11783801,3700581,"(37.481658, -77.463036)"
204,201010050395,10/05/2010,1530,BROAD ST,None,None,None,LAUREL ST,11787586,3725465,"(37.549881, -77.449038)"
370,201202050488,02/05/2012,1807,HARRISON ST,None,None,None,BROAD ST,11786628,3726167,"(37.551838, -77.452316)"
624,201408070448,08/07/2014,1800,CARY ST,100,Feet,E,MCCLOY ST,11777990,3726736,"(37.55366, -77.48209)"
558,201401020356,01/02/2014,1730,BOULEVARD,520,Feet,S,ROBIN HOOD ROAD,11783197,3734247,"(37.574131, -77.463844)"
472,201301230384,01/23/2013,1620,8TH ST,30,Feet,S,CLAY ST,11792231,3723029,"(37.543048, -77.433111)"
488,201304010408,04/01/2013,1740,BOULEVARD,None,None,None,MYERS ST,11781478,3730190,"(37.563041, -77.469928)"
375,201202160667,02/16/2012,2122,MEADOWBRIDGE ROAD,None,None,None,BURNS ST,11795613,3734645,"(37.574842, -77.420989)"
699,201503300383,03/30/2015,1707,MIDLOTHIAN TPKE,10,Feet,E,32ND ST,11782442,3711451,"(37.511551, -77.46731)"
140,201003240259,03/24/2010,1234,HILL ST,None,None,None,ST PAUL ST,11791239,3727134,"(37.554352, -77.436373)"
125,201002200646,02/20/2010,1900,HUNT AVE,30,Feet,W,BRANCH AVE,11793944,3736728,"(37.580615, -77.426666)"
216,201011170459,11/17/2010,1530,FAIRFIELD AVE,85,Feet,W,BECK DR,0,0,"(21.84882, -111.898764)"
24,200904180475,04/18/2009,1651,WHITCOMB ST,200,Feet,E,CONRAD ST,11797028,3727123,"(37.554141, -77.416405)"
394,201204210091,04/21/2012,203,14TH ST,15,Feet,N,CANAL ST,11792434,3719788,"(37.534141, -77.432538)"
212,201010310662,10/31/2010,1849,GROVE AVE,50,Feet,E,THOMPSON ST,11776540,3728833,"(37.559462, -77.487014)"
530,201309270422,09/27/2013,1555,24TH ST,None,None,None,GRACE ST,11795923,3718800,"(37.531319, -77.420545)"
406,201205200600,05/20/2012,2201,CHAMBERLAYNE AVE,None,None,None,AZALEA AVE,11787025,3744395,"(37.601883, -77.450247)"
57,200907300788,07/30/2009,2139,ST JOHN`S WOOD DR,None,None,None,FINCHLEY PL,11768128,3713055,"(37.516376, -77.5166)"
374,201202160330,02/16/2012,1352,9TH ST,None,None,None,BROAD ST,11792028,3722201,"(37.54078, -77.433844)"
605,201405160661,05/16/2014,2238,STRAWBERRY ST,None,None,None,MONUMENT AVE,11782726,3728069,"(37.557179, -77.465703)"
339,201112060179,12/06/2011,923,3RD ST,None,None,None,LEIGH ST,11791223,3724414,"(37.546883, -77.436534)"
508,201306150601,06/15/2013,2051,STAPLES MILL ROAD,30,Feet,N,BROAD ST,11774615,3736849,"(37.581532, -77.49336)"
342,201112110415,12/11/2011,1550,MEADOW ST,None,None,None,MONUMENT AVE,11783744,3727323,"(37.5551, -77.46222)"
345,201112170428,12/17/2011,1600,GOVERNMENT ROAD,112,Feet,W,DENNY ST,11802296,3714707,"(37.519876, -77.398733)"
595,201404280188,04/28/2014,1126,BROAD ST,None,None,None,BELVIDERE ST,11788092,3725095,"(37.548849, -77.447307)"
611,201406300357,06/30/2014,1501,BELVIDERE ST,None,None,None,MAIN ST,11787621,3723968,"(37.545769, -77.448975)"
499,201305120218,05/12/2013,2130,CARVER ST,250,Feet,E,MECHANICSVILLE TPKE,11797877,3725782,"(37.550431, -77.41353)"
414,201206040105,06/04/2012,45,ST JOHN ST,None,None,None,FEDERAL ST,11791176,3726509,"(37.552637, -77.436615)"
58,200908140775,08/14/2009,2006,T ST,30,Feet,E,MECHANICSVILLE TPKE,11796998,3723912,"(37.545324, -77.416636)"
234,201101220087,01/22/2011,140,MONUMENT AVE,None,None,None,ROBINSON ST,11781856,3728708,"(37.55896, -77.46868)"
136,201003200658,03/20/2010,1927,REDD ST,35,Feet,W,COALTER ST,11796186,3724178,"(37.54608, -77.419426)"
515,201307200450,07/20/2013,1130,KESWICK AVE,10,Feet,W,21ST ST,11790340,3709101,"(37.504857, -77.440173)"
230,201012190610,12/19/2010,2117,BROAD ROCK BLVD,0,Miles,E,SNEAD ROAD,11778421,3698152,"(37.475148, -77.481667)"
641,201409240108,09/24/2014,759,18TH ST,None,None,None,MANSION AVE,11791082,3709130,"(37.504914, -77.437614)"
78,200910140722,10/14/2009,2020,DUVAL ST,None,None,None,1ST ST,11791202,3725484,"(37.549822, -77.436565)"
282,201107250545,07/25/2011,1825,CHAMBERLAYNE AVE,None,None,None,CLAREMONT AVE,11787750,3739439,"(37.588251, -77.447935)"
65,200909170874,09/17/2009,2247,MIDLOTHIAN TPKE,None,None,None,33RD ST,11782020,3711355,"(37.5113, -77.468768)"
2,200901150098,01/15/2009,638,WILLIAMSBURG ROAD,None,None,None,SCOTT ST,11800986,3712789,"(37.514651, -77.403327)"
197,201009270455,09/27/2010,1453,28TH ST,125,Feet,S,NINE MILE ROAD,11800277,3722432,"(37.541155, -77.405385)"
118,201001180516,01/18/2010,1730,100 E HILL ST,None,None,None,None,11792336,3726784,"(37.553357, -77.432603)"
697,201503070572,03/07/2015,2235,WALMSLEY BLVD,250,Feet,E,BANTON ST,11786042,3693704,"(37.462704, -77.455576)"
22,200904150453,04/15/2009,1630,MAIN ST,None,None,None,17TH ST,11793604,3719545,"(37.533437, -77.428512)"
157,201005250822,05/25/2010,2200,MAIN ST,80,Feet,W,17TH ST,11793604,3719545,"(37.533437, -77.428512)"
517,201307280455,07/28/2013,1828,LARCHMONT ST,None,None,None,WYTHEMAR ST,0,0,"(21.84882, -111.898764)"
567,201402080384,02/08/2014,1600,2ND ST,85,Feet,N,FRANKLIN ST,11789718,3722924,"(37.542837, -77.441783)"
162,201006020414,06/02/2010,1532,PHAUP ST,15,Feet,E,ROSETTA ST,11801242,3725513,"(37.549586, -77.401934)"
287,201108050555,08/05/2011,1720,MAIN ST,141,Feet,W,17TH ST,11793604,3719545,"(37.533437, -77.428512)"
228,201012160297,12/16/2010,1110,OAK GLEN ST,20,Feet,S,MIDLOTHIAN TPKE,11768495,3708246,"(37.503158, -77.515507)"
151,201004280519,04/28/2010,2020,LYNHAVEN AVE,None,None,None,COURTLAND ST,11790338,3696415,"(37.470018, -77.44067)"
132,201003120327,03/12/2010,1130,MARSHALL ST,6,Feet,E,5TH ST,11791202,3723288,"(37.543791, -77.43665)"
652,201410210095,10/21/2014,740,W LEIGH ST,20,Feet,E,ST PETER ST,11789722,3725524,"(37.549977, -77.441668)"
143,201004080498,04/08/2010,1638,FAIRFIELD AVE,None,Feet,W,23RD ST,11799983,3724932,"(37.54803, -77.4063)"
646,201410040331,10/04/2014,1334,AMELIA ST,250,Feet,W,LAKE RD,0,0,"(21.84882, -111.898764)"
195,201009150546,09/15/2010,1753,WILLIAMSBURG ROAD,25,Feet,S,MONTEBELLO CIR,11800606,3712797,"(37.514685, -77.404636)"
190,201009030775,09/03/2010,1855,GERMAN SCHOOL ROAD,260,Feet,S,JAHNKE ROAD,11768257,3714171,"(37.519437, -77.516115)"
15,200903140225,03/14/2009,954,1005 N 2ND ST,None,None,None,None,11791951,3725887,"(37.550905, -77.433966)"
308,201109270615,09/27/2011,1953,HULL ST,None,None,None,COMMERCE ROAD,11790035,3715676,"(37.522923, -77.44097)"
401,201205100418,05/10/2012,1600,CARY ST,None,None,None,COLONIAL AVE,11779301,3726165,"(37.552053, -77.477589)"
42,200906240058,06/24/2009,450,MARSHALL ST,None,None,None,CEDAR ST,11795074,3720432,"(37.535827, -77.423408)"
679,201501140444,01/14/2015,1747,BOULEVARD,None,None,None,CARY ST,11779699,3725994,"(37.551571, -77.476222)"
696,201503050188,03/05/2015,1208,17TH ST,None,None,None,BROAD ST,11794304,3720511,"(37.536068, -77.426061)"
319,201110140217,10/14/2011,952,JEFFERSON DAVIS HWY,200,Feet,E,HARWOOD ST,11788403,3708499,"(37.503263, -77.446873)"
108,200912140602,12/14/2009,2135,BROAD ST,None,None,None,STAPLES MILL ROAD,11774615,3736849,"(37.581532, -77.49336)"
501,201305210470,05/21/2013,1709,RIVERSIDE DR,0,Miles,E,STRATFORD ROAD,11761714,3728491,"(37.558948, -77.538171)"
486,201303240179,03/24/2013,809,B700 FRANKLIN ST,None,None,None,None,11787260,3724753,"(37.547935, -77.45019)"
444,201210110440,10/11/2012,1740,NORTH AVE,50,Feet,S,BROOKLAND PARK BLVD,11792224,3733380,"(37.571474, -77.432732)"
674,20141280194,12/18/2014,1105,BROAD ST,None,None,None,ALLEN AVE,11784812,3727498,"(37.555548, -77.458529)"
467,201301010672,01/01/2013,2255,14TH ST,None,None,None,MAIN ST,11792601,3720305,"(37.535556, -77.431942)"
707,201506140587,06/14/2015,2120,HARWOOD ST,15,Feet,W,ROSECREST AVE,11792424,3708851,"(37.504106, -77.432998)"
318,201110130742,10/13/2011,2228,MOSBY ST,15,Feet,None,LITTLEPAGE ST,11796923,3723506,"(37.544211, -77.41691)"
255,201103310626,03/31/2011,2155,MAIN ST,None,None,None,FOUSHEE ST,11788963,3722992,"(37.543047, -77.444384)"
98,200911230517,11/23/2009,1736,MAIN ST,None,None,None,MEADOW ST,11782713,3725168,"(37.549213, -77.465857)"
613,201407180186,07/18/2014,1020,RIVER ROAD,100,Feet,W,KANAWHA ROAD,11764702,3731860,"(37.568116, -77.527744)"
588,201403300294,03/28/2014,2130,ROSENEATH ROAD,None,None,None,CLAY ST,11780040,3732369,"(37.569068, -77.474807)"
505,201306030176,06/03/2013,1150,MAIN ST,None,None,None,18TH ST,11793858,3719355,"(37.532908, -77.427644)"
395,201204270434,04/27/2012,1624,MAIN ST,30,Feet,None,17TH ST,11793604,3719545,"(37.533437, -77.428512)"
681,201501230265,01/24/2015,1555,TAZEWELL ST,30,Feet,N,CHAMBERLAYNE AVE,11789412,3729492,"(37.560884, -77.442584)"
487,201303260058,03/26/2013,607,COFER ROAD,200,Feet,W,JEFFERSON DAVIS HWY,11788734,3705167,"(37.494103, -77.44586)"
636,201409090312,09/09/2014,1537,BROAD ST,None,None,None,HARRISON ST,11786628,3726167,"(37.551838, -77.452316)"
393,201204190189,04/19/2012,1041,MEADOW ST,25,Feet,S,MAIN ST,11782713,3725168,"(37.549213, -77.465857)"
371,201202140223,02/14/2012,1205,CHERRY ST,None,None,None,CUMBERLAND ST,11786509,3723008,"(37.543166, -77.452847)"
494,201304260452,04/26/2013,1714,HARWOOD ST,25,Feet,W,LYNHAVEN AVE,11789505,3708598,"(37.503501, -77.44307)"
139,201003230662,03/23/2010,1920,TERMINAL AVE,None,None,None,COLUMBIA ST,11789458,3701168,"(37.483098, -77.443519)"
423,201207240205,07/24/2012,1113,HULL ST,None,None,None,BROAD ROCK ROAD,11783582,3710397,"(37.508622, -77.46342)"
183,201008180125,08/18/2010,830,6324 POWHITE PKWY,None,None,None,None,11768726,3718682,"(37.531812, -77.514335)"
457,201211180078,11/18/2012,135,3RD ST,None,None,None,GRACE ST,11790210,3723048,"(37.543163, -77.440081)"
203,201010030618,10/03/2010,1957,DOVE ST,None,None,None,NORTH AVE,11792116,3730433,"(37.563384, -77.433219)"
507,201306130335,06/13/2013,1415,BROAD ST,100,Feet,E,RYLAND ST,11786200,3726480,"(37.55271, -77.45378)"
223,201012050075,12/05/2010,201,CARY ST,None,None,None,BOULEVARD,11779699,3725994,"(37.551571, -77.476222)"
20,200904110582,04/11/2009,1946,COLORADO AVE,None,None,None,CARTER ST,11781774,3720857,"(37.537402, -77.469259)"
169,201007010775,07/01/2010,2130,PARKWOOD AVE,100,Feet,E,TEMPLE ST,11783552,3723975,"(37.545911, -77.463009)"
544,201310240428,10/24/2013,1807,CHAMBERLAYNE AVE,None,None,None,WESTWOOD AVE,11788289,3735761,"(37.578134, -77.446217)"
